query_id,src,dst,label
10802,1677,635,0
10802,1677,1849,0
10803,1056,2619,0
10803,1056,2689,0
10803,1056,1521,0
10803,1056,2663,1
10803,1056,1867,0
10803,1056,6002,0
10804,2311,3194,0
10804,2311,4542,0
10804,2311,4227,0
10804,2311,6543,0
10804,2311,7248,1
10804,2311,1087,0
10805,4595,1677,0
10805,4595,6908,1
10805,4595,2237,0
10805,4595,4055,0
10805,4595,6112,0
10805,4595,6747,0
10806,6728,6485,0
10806,6728,3832,0
10806,6728,1279,0
10806,6728,7226,1
10806,6728,7082,0
10806,6728,4316,0
10807,763,5929,0
10807,763,5276,0
10807,763,3851,0
10807,763,2326,1
10807,763,606,0
10807,763,3330,0
10808,7012,6898,0
10808,7012,4363,0
10808,7012,1092,0
10808,7012,6452,1
10808,7012,3499,0
10808,7012,5272,0
10809,3330,4124,0
10809,3330,1436,0
10809,3330,5076,0
10809,3330,3271,0
10809,3330,3812,1
10809,3330,2636,0
10810,6408,7308,0
10810,6408,6866,0
10810,6408,6876,0
10810,6408,5367,0
10810,6408,5565,1
10810,6408,5710,0
10811,1509,4069,0
10811,1509,4409,0
10811,1509,3784,0
10811,1509,4793,0
10811,1509,6862,1
10811,1509,6251,0
10812,3038,2415,0
10812,3038,2190,0
10812,3038,2672,1
10812,3038,95,0
10812,3038,7440,0
10812,3038,3223,0
10813,228,5427,0
10813,228,1340,0
10813,228,5279,0
10813,228,1297,1
10813,228,5510,0
10813,228,467,0
10814,2882,936,0
10814,2882,6785,0
10814,2882,4226,0
10814,2882,5645,0
10814,2882,2085,0
10814,2882,1872,1
10815,6568,2723,0
10815,6568,7541,0
10815,6568,2433,0
10815,6568,6956,1
10815,6568,2895,0
10815,6568,3560,0
10816,4397,1080,0
10816,4397,6002,0
10816,4397,3648,0
10816,4397,2267,0
10816,4397,2232,1
10816,4397,556,0
10817,3582,4830,0
10817,3582,350,0
10817,3582,2439,0
10817,3582,3759,1
10817,3582,4877,0
10817,3582,2055,0
10818,5347,3920,1
10818,5347,7534,0
10818,5347,3385,0
10818,5347,2180,0
10818,5347,5367,0
10818,5347,7133,0
10819,4033,2068,0
10819,4033,6351,0
10819,4033,7513,1
10819,4033,231,0
10819,4033,6827,0
10819,4033,4824,0
10820,5473,4913,0
10820,5473,4829,0
10820,5473,1424,0
10820,5473,3100,0
10820,5473,817,0
10820,5473,2510,1
10821,1689,1995,1
10821,1689,3989,0
10821,1689,170,0
10821,1689,1529,0
10821,1689,742,0
10821,1689,6584,0
10822,3061,4383,0
10822,3061,5583,0
10822,3061,1757,0
10822,3061,1503,0
10822,3061,2499,1
10822,3061,6427,0
10823,5095,4629,0
10823,5095,1510,1
10823,5095,1163,0
10823,5095,1706,0
10823,5095,3437,0
10823,5095,2952,0
10824,5539,1398,0
10824,5539,4361,0
10824,5539,6579,0
10824,5539,3810,0
10824,5539,6951,0
10824,5539,4957,1
10825,3620,7555,0
10825,3620,5394,0
10825,3620,1299,0
10825,3620,2597,0
10825,3620,2514,0
10825,3620,5095,1
10826,5267,4204,0
10826,5267,6703,0
10826,5267,3427,1
10826,5267,4476,0
10826,5267,4404,0
10826,5267,7544,0
10827,5314,3785,0
10827,5314,7139,0
10827,5314,2615,0
10827,5314,4134,0
10827,5314,1355,0
10827,5314,6648,1
10828,5514,3305,0
10828,5514,5951,1
10828,5514,2117,0
10828,5514,1990,0
10828,5514,4746,0
10828,5514,1641,0
10829,826,3300,1
10829,826,51,0
10829,826,7541,0
10829,826,5231,0
10829,826,5282,0
10829,826,7496,0
10830,4901,2384,0
10830,4901,2313,0
10830,4901,135,0
10830,4901,2559,0
10830,4901,6291,1
10830,4901,545,0
10831,5646,6437,0
10831,5646,4506,0
10831,5646,2697,0
10831,5646,4261,1
10831,5646,5170,0
10831,5646,3247,0
10832,1705,5578,1
10832,1705,1013,0
10832,1705,5394,0
10832,1705,6377,0
10832,1705,7219,0
10832,1705,6993,0
10833,2199,2382,0
10833,2199,775,0
10833,2199,1509,1
10833,2199,5336,0
10833,2199,1949,0
10833,2199,3742,0
10834,2260,5019,0
10834,2260,1738,0
10834,2260,2118,0
10834,2260,5095,1
10834,2260,2699,0
10834,2260,2451,0
10835,4891,3206,0
10835,4891,3622,0
10835,4891,7290,0
10835,4891,2344,0
10835,4891,2892,0
10835,4891,1720,1
10836,1419,4526,0
10836,1419,6235,0
10836,1419,2312,0
10836,1419,4897,0
10836,1419,4644,0
10836,1419,4597,1
10837,4299,1703,0
10837,4299,4526,0
10837,4299,5266,0
10837,4299,4270,0
10837,4299,5917,1
10837,4299,5160,0
10838,3845,4377,0
10838,3845,4517,0
10838,3845,4359,1
10838,3845,5229,0
10838,3845,2832,0
10838,3845,4889,0
10839,4704,1016,0
10839,4704,4880,0
10839,4704,950,0
10839,4704,1919,1
10839,4704,7294,0
10839,4704,1040,0
10840,7542,2460,0
10840,7542,6181,0
10840,7542,212,1
10840,7542,2244,0
10840,7542,2023,0
10840,7542,5166,0
10841,47,7582,0
10841,47,4018,0
10841,47,5223,0
10841,47,6991,1
10841,47,4949,0
10841,47,529,0
10842,484,5862,1
10842,484,5350,0
10842,484,3584,0
10842,484,1551,0
10842,484,6861,0
10842,484,1209,0
10843,6544,4900,0
10843,6544,568,0
10843,6544,6898,0
10843,6544,3165,0
10843,6544,5615,1
10843,6544,7487,0
10844,2600,2156,0
10844,2600,7086,0
10844,2600,4338,1
10844,2600,2688,0
10844,2600,1759,0
10844,2600,2097,0
10845,3136,7085,0
10845,3136,6660,0
10845,3136,2611,0
10845,3136,5958,0
10845,3136,7507,0
10845,3136,594,1
10846,378,7179,0
10846,378,131,0
10846,378,5999,0
10846,378,2724,1
10846,378,4520,0
10846,378,6069,0
10847,3565,809,0
10847,3565,4093,0
10847,3565,2773,0
10847,3565,6758,0
10847,3565,2637,1
10847,3565,6798,0
10848,3136,5961,0
10848,3136,6163,0
10848,3136,4584,0
10848,3136,6687,0
10848,3136,6378,1
10848,3136,6500,0
10849,2741,1010,0
10849,2741,1564,0
10849,2741,3604,1
10849,2741,4945,0
10849,2741,7243,0
10849,2741,3361,0
10850,6241,5732,0
10850,6241,377,0
10850,6241,6037,0
10850,6241,3309,1
10850,6241,1933,0
10850,6241,6549,0
10851,6182,3666,0
10851,6182,3456,0
10851,6182,6626,0
10851,6182,7432,0
10851,6182,4288,1
10851,6182,6459,0
10852,1875,2526,0
10852,1875,2595,0
10852,1875,5640,0
10852,1875,1200,0
10852,1875,6001,1
10852,1875,1403,0
10853,6455,3206,0
10853,6455,5420,0
10853,6455,2181,0
10853,6455,6014,0
10853,6455,110,1
10853,6455,2931,0
10854,951,5735,0
10854,951,7407,0
10854,951,1371,0
10854,951,2149,0
10854,951,2804,0
10854,951,3597,1
10855,5993,7275,0
10855,5993,5151,0
10855,5993,1262,1
10855,5993,4422,0
10855,5993,2020,0
10855,5993,3825,0
10856,4754,3303,0
10856,4754,4729,0
10856,4754,486,0
10856,4754,411,0
10856,4754,6649,0
10856,4754,7284,1
10857,4652,4483,0
10857,4652,3722,0
10857,4652,1428,0
10857,4652,2675,0
10857,4652,1407,0
10857,4652,6791,1
10858,3214,5532,1
10858,3214,5222,0
10858,3214,1326,0
10858,3214,6054,0
10858,3214,1720,0
10858,3214,1787,0
10859,6408,6775,0
10859,6408,1154,0
10859,6408,2193,1
10859,6408,1446,0
10859,6408,543,0
10859,6408,4727,0
10860,7186,7134,0
10860,7186,5510,0
10860,7186,3839,0
10860,7186,3707,0
10860,7186,6317,1
10860,7186,1851,0
10861,3497,5405,0
10861,3497,2836,0
10861,3497,5642,0
10861,3497,4376,1
10861,3497,529,0
10861,3497,2496,0
10862,7110,5862,0
10862,7110,3026,0
10862,7110,1440,0
10862,7110,5524,0
10862,7110,2428,1
10862,7110,5433,0
10863,2201,3128,0
10863,2201,7200,0
10863,2201,4766,0
10863,2201,3044,1
10863,2201,5664,0
10863,2201,6757,0
10864,2515,4211,1
10864,2515,3872,0
10864,2515,4503,0
10864,2515,7536,0
10864,2515,5764,0
10864,2515,1657,0
10865,1795,4141,0
10865,1795,6619,0
10865,1795,3798,0
10865,1795,1478,0
10865,1795,4482,1
10865,1795,165,0
10866,1846,3093,0
10866,1846,7360,0
10866,1846,4917,0
10866,1846,205,0
10866,1846,3047,1
10866,1846,1498,0
10867,4252,4155,1
10867,4252,3445,0
10867,4252,1861,0
10867,4252,2678,0
10867,4252,1729,0
10867,4252,5901,0
10868,6074,1776,1
10868,6074,496,0
10868,6074,5392,0
10868,6074,4637,0
10868,6074,3542,0
10868,6074,6715,0
10869,1423,751,0
10869,1423,1774,0
10869,1423,6459,1
10869,1423,1566,0
10869,1423,4665,0
10869,1423,630,0
10870,4819,2580,0
10870,4819,1830,1
10870,4819,1941,0
10870,4819,7245,0
10870,4819,921,0
10870,4819,5572,0
10871,1735,6218,0
10871,1735,6089,0
10871,1735,6908,0
10871,1735,6757,1
10871,1735,4349,0
10871,1735,4267,0
10872,6367,2531,0
10872,6367,3103,1
10872,6367,804,0
10872,6367,1558,0
10872,6367,4714,0
10872,6367,7353,0
10873,290,7237,1
10873,290,2547,0
10873,290,7292,0
10873,290,4439,0
10873,290,151,0
10873,290,6193,0
10874,6337,984,0
10874,6337,6537,1
10874,6337,5711,0
10874,6337,7289,0
10874,6337,4942,0
10874,6337,2525,0
10875,5197,1574,0
10875,5197,1173,0
10875,5197,5021,0
10875,5197,5578,1
10875,5197,3726,0
10875,5197,3532,0
10876,3331,1871,0
10876,3331,154,0
10876,3331,3158,0
10876,3331,2108,1
10876,3331,3531,0
10876,3331,4960,0
10877,7296,3170,0
10877,7296,6315,0
10877,7296,5149,0
10877,7296,1204,0
10877,7296,280,0
10877,7296,5364,1
10878,2065,2946,0
10878,2065,7487,1
10878,2065,1894,0
10878,2065,3427,0
10878,2065,2854,0
10878,2065,2927,0
10879,2775,2503,0
10879,2775,1048,0
10879,2775,4978,0
10879,2775,7463,0
10879,2775,7610,1
10879,2775,1311,0
10880,2424,6301,0
10880,2424,6305,1
10880,2424,7394,0
10880,2424,2860,0
10880,2424,3297,0
10880,2424,1851,0
10881,2317,5170,0
10881,2317,5246,0
10881,2317,3800,0
10881,2317,4072,0
10881,2317,4006,1
10881,2317,4185,0
10882,1019,1785,0
10882,1019,489,0
10882,1019,4261,0
10882,1019,3749,0
10882,1019,4353,1
10882,1019,5178,0
10883,2515,5841,0
10883,2515,6472,0
10883,2515,580,0
10883,2515,4726,1
10883,2515,7203,0
10883,2515,6277,0
10884,1761,7465,0
10884,1761,2145,1
10884,1761,5566,0
10884,1761,6633,0
10884,1761,7088,0
10884,1761,675,0
10885,3212,1816,0
10885,3212,7199,1
10885,3212,1958,0
10885,3212,4265,0
10885,3212,4495,0
10885,3212,2036,0
10886,2805,946,0
10886,2805,4183,1
10886,2805,7191,0
10886,2805,98,0
10886,2805,5917,0
10886,2805,7594,0
10887,2707,5760,0
10887,2707,1271,1
10887,2707,5749,0
10887,2707,2574,0
10887,2707,5483,0
10887,2707,478,0
10888,2790,1841,0
10888,2790,3172,0
10888,2790,2933,1
10888,2790,5080,0
10888,2790,4102,0
10888,2790,5078,0
10889,5408,6711,0
10889,5408,4946,0
10889,5408,5365,1
10889,5408,5103,0
10889,5408,4188,0
10889,5408,5938,0
10890,250,6195,1
10890,250,564,0
10890,250,13,0
10890,250,878,0
10890,250,6390,0
10890,250,7414,0
10891,7311,1865,0
10891,7311,5227,0
10891,7311,4471,0
10891,7311,3738,0
10891,7311,6401,1
10891,7311,4698,0
10892,2144,7577,0
10892,2144,4263,0
10892,2144,5976,0
10892,2144,1556,0
10892,2144,2276,1
10892,2144,6503,0
10893,78,727,0
10893,78,71,0
10893,78,3053,0
10893,78,520,0
10893,78,5829,0
10893,78,6519,1
10894,3530,3751,1
10894,3530,2087,0
10894,3530,1994,0
10894,3530,620,0
10894,3530,4916,0
10894,3530,284,0
10895,2707,7107,0
10895,2707,2176,0
10895,2707,4005,0
10895,2707,1328,1
10895,2707,6754,0
10895,2707,2959,0
10896,4809,5584,0
10896,4809,6010,0
10896,4809,618,0
10896,4809,2186,1
10896,4809,3134,0
10896,4809,1182,0
10897,3103,3863,0
10897,3103,1005,1
10897,3103,6632,0
10897,3103,6182,0
10897,3103,3286,0
10897,3103,6371,0
10898,1973,2912,0
10898,1973,344,0
10898,1973,6936,0
10898,1973,5337,0
10898,1973,451,0
10898,1973,184,1
10899,5127,5064,0
10899,5127,1118,0
10899,5127,1613,0
10899,5127,2160,0
10899,5127,4125,1
10899,5127,4699,0
10900,2029,868,0
10900,2029,5663,0
10900,2029,360,1
10900,2029,4867,0
10900,2029,3238,0
10900,2029,1059,0
10901,6476,5048,0
10901,6476,1666,0
10901,6476,6757,1
10901,6476,86,0
10901,6476,2792,0
10901,6476,2838,0
10902,3960,2209,0
10902,3960,2381,1
10902,3960,5236,0
10902,3960,6771,0
10902,3960,5101,0
10902,3960,1852,0
10903,3508,1766,0
10903,3508,6880,0
10903,3508,4118,0
10903,3508,5174,1
10903,3508,5078,0
10903,3508,615,0
10904,4711,7615,0
10904,4711,3726,0
10904,4711,3777,1
10904,4711,243,0
10904,4711,1748,0
10904,4711,1476,0
10905,3225,4647,0
10905,3225,3989,0
10905,3225,3223,0
10905,3225,3991,1
10905,3225,2269,0
10905,3225,1879,0
10906,4600,1840,0
10906,4600,508,0
10906,4600,6259,1
10906,4600,4811,0
10906,4600,5417,0
10906,4600,5331,0
10907,6001,4662,0
10907,6001,5596,0
10907,6001,5857,1
10907,6001,6701,0
10907,6001,1307,0
10907,6001,4472,0
10908,6352,626,0
10908,6352,4648,0
10908,6352,6966,0
10908,6352,4985,0
10908,6352,3526,0
10908,6352,1693,1
10909,7001,2772,0
10909,7001,1113,0
10909,7001,1560,1
10909,7001,6086,0
10909,7001,5670,0
10909,7001,6766,0
10910,6618,1259,0
10910,6618,6341,0
10910,6618,3080,0
10910,6618,2513,0
10910,6618,5491,0
10910,6618,5252,1
10911,3240,3378,0
10911,3240,4450,0
10911,3240,7500,0
10911,3240,1334,1
10911,3240,5765,0
10911,3240,789,0
10912,1349,2505,0
10912,1349,7047,0
10912,1349,6105,0
10912,1349,1677,1
10912,1349,5414,0
10912,1349,4453,0
10913,4104,3023,0
10913,4104,7475,1
10913,4104,3971,0
10913,4104,7186,0
10913,4104,5104,0
10913,4104,6370,0
10914,2496,4162,0
10914,2496,6728,1
10914,2496,3100,0
10914,2496,126,0
10914,2496,6280,0
10914,2496,5602,0
10915,122,3173,1
10915,122,3944,0
10915,122,3150,0
10915,122,5100,0
10915,122,7560,0
10915,122,5513,0
10916,4623,534,0
10916,4623,4399,0
10916,4623,2323,0
10916,4623,2830,0
10916,4623,3401,1
10916,4623,4168,0
10917,7405,4981,0
10917,7405,5086,1
10917,7405,2272,0
10917,7405,1171,0
10917,7405,6767,0
10917,7405,2146,0
10918,7030,4483,0
10918,7030,6681,0
10918,7030,6335,0
10918,7030,1880,0
10918,7030,2966,0
10918,7030,4298,1
10919,2174,4507,0
10919,2174,5404,1
10919,2174,401,0
10919,2174,1197,0
10919,2174,7212,0
10919,2174,3948,0
10920,1999,3690,0
10920,1999,5360,0
10920,1999,7563,1
10920,1999,2418,0
10920,1999,3546,0
10920,1999,5394,0
10921,4394,6101,1
10921,4394,3233,0
10921,4394,1498,0
10921,4394,2103,0
10921,4394,1930,0
10921,4394,71,0
10922,7416,1532,0
10922,7416,617,0
10922,7416,5548,0
10922,7416,1467,1
10922,7416,5907,0
10922,7416,2593,0
10923,2524,3373,0
10923,2524,7541,0
10923,2524,747,0
10923,2524,920,1
10923,2524,5146,0
10923,2524,4766,0
10924,6140,7369,0
10924,6140,6441,0
10924,6140,433,0
10924,6140,2798,1
10924,6140,969,0
10924,6140,6191,0
10925,7352,185,0
10925,7352,7242,0
10925,7352,3255,0
10925,7352,607,1
10925,7352,7335,0
10925,7352,5135,0
10926,102,2532,0
10926,102,7312,0
10926,102,290,1
10926,102,5027,0
10926,102,2403,0
10926,102,7141,0
10927,6544,6823,0
10927,6544,1709,0
10927,6544,3669,0
10927,6544,2637,1
10927,6544,331,0
10927,6544,1869,0
10928,6252,7467,0
10928,6252,3783,0
10928,6252,6270,0
10928,6252,585,0
10928,6252,6200,1
10928,6252,7577,0
10929,3773,4669,0
10929,3773,3177,0
10929,3773,3653,1
10929,3773,4381,0
10929,3773,3170,0
10929,3773,6229,0
10930,1300,7068,1
10930,1300,135,0
10930,1300,1522,0
10930,1300,4440,0
10930,1300,6709,0
10930,1300,6522,0
10931,1305,4068,0
10931,1305,6553,0
10931,1305,4517,0
10931,1305,5832,1
10931,1305,2514,0
10931,1305,2683,0
10932,6566,4865,1
10932,6566,672,0
10932,6566,4956,0
10932,6566,3113,0
10932,6566,3850,0
10932,6566,7000,0
10933,1799,6658,0
10933,1799,4127,1
10933,1799,4501,0
10933,1799,5066,0
10933,1799,5909,0
10933,1799,6460,0
10934,1936,4070,0
10934,1936,2187,0
10934,1936,6354,0
10934,1936,2224,0
10934,1936,2861,0
10934,1936,1312,1
10935,1413,6339,1
10935,1413,796,0
10935,1413,1657,0
10935,1413,2457,0
10935,1413,900,0
10935,1413,1770,0
10936,3103,7388,0
10936,3103,1220,0
10936,3103,2739,0
10936,3103,1350,0
10936,3103,1243,0
10936,3103,5455,1
10937,7336,6752,0
10937,7336,3737,1
10937,7336,1413,0
10937,7336,845,0
10937,7336,1703,0
10937,7336,2820,0
10938,2659,2803,0
10938,2659,1117,0
10938,2659,587,0
10938,2659,63,0
10938,2659,3822,1
10938,2659,791,0
10939,1555,2734,1
10939,1555,2410,0
10939,1555,3859,0
10939,1555,4422,0
10939,1555,1470,0
10939,1555,5644,0
10940,291,7598,0
10940,291,2386,0
10940,291,6625,0
10940,291,4673,0
10940,291,6579,0
10940,291,7143,1
10941,2626,3384,1
10941,2626,2741,0
10941,2626,3229,0
10941,2626,6378,0
10941,2626,4223,0
10941,2626,6318,0
10942,6309,630,1
10942,6309,7448,0
10942,6309,4946,0
10942,6309,7460,0
10942,6309,6171,0
10942,6309,6476,0
10943,2066,5507,0
10943,2066,2234,0
10943,2066,6565,0
10943,2066,3172,0
10943,2066,3856,0
10943,2066,5132,1
10944,2510,4767,0
10944,2510,787,0
10944,2510,887,0
10944,2510,5462,0
10944,2510,2761,1
10944,2510,3739,0
10945,110,4832,0
10945,110,184,0
10945,110,7315,1
10945,110,5937,0
10945,110,2768,0
10945,110,4585,0
10946,5909,117,0
10946,5909,1347,0
10946,5909,3169,0
10946,5909,3479,0
10946,5909,1553,0
10946,5909,2036,1
10947,53,6753,0
10947,53,2992,0
10947,53,3591,0
10947,53,619,0
10947,53,3360,0
10947,53,1390,1
10948,1691,312,0
10948,1691,482,1
10948,1691,3495,0
10948,1691,155,0
10948,1691,4236,0
10948,1691,1053,0
10949,2081,4562,0
10949,2081,2996,1
10949,2081,6277,0
10949,2081,6953,0
10949,2081,5012,0
10949,2081,1739,0
10950,1792,1585,0
10950,1792,5790,1
10950,1792,7365,0
10950,1792,36,0
10950,1792,6380,0
10950,1792,2289,0
10951,1003,4911,0
10951,1003,1244,0
10951,1003,5647,0
10951,1003,486,0
10951,1003,4925,1
10951,1003,5183,0
10952,3751,392,0
10952,3751,337,0
10952,3751,6861,1
10952,3751,469,0
10952,3751,4413,0
10952,3751,1369,0
10953,1902,4334,0
10953,1902,1330,0
10953,1902,4365,0
10953,1902,6200,1
10953,1902,3902,0
10953,1902,3745,0
10954,3599,2464,0
10954,3599,2515,0
10954,3599,4360,0
10954,3599,3965,0
10954,3599,3564,1
10954,3599,3032,0
10955,4365,5808,0
10955,4365,2854,1
10955,4365,2129,0
10955,4365,6945,0
10955,4365,2679,0
10955,4365,5999,0
10956,4012,5698,0
10956,4012,248,0
10956,4012,407,1
10956,4012,7605,0
10956,4012,2738,0
10956,4012,5504,0
10957,5183,3680,0
10957,5183,5054,0
10957,5183,2489,0
10957,5183,4865,0
10957,5183,4840,1
10957,5183,3109,0
10958,1626,7482,0
10958,1626,5987,0
10958,1626,3295,1
10958,1626,4541,0
10958,1626,7479,0
10958,1626,59,0
10959,2576,4359,1
10959,2576,1008,0
10959,2576,4468,0
10959,2576,3338,0
10959,2576,6774,0
10959,2576,3185,0
10960,7141,3584,0
10960,7141,7299,0
10960,7141,2614,1
10960,7141,807,0
10960,7141,4407,0
10960,7141,993,0
10961,6378,5895,0
10961,6378,1889,0
10961,6378,321,0
10961,6378,6675,0
10961,6378,3855,1
10961,6378,6895,0
10962,3855,5173,0
10962,3855,1305,1
10962,3855,408,0
10962,3855,7112,0
10962,3855,5943,0
10962,3855,6678,0
10963,538,7089,0
10963,538,5387,0
10963,538,1976,0
10963,538,6700,0
10963,538,3128,1
10963,538,750,0
10964,421,5200,0
10964,421,6607,0
10964,421,7595,0
10964,421,3651,1
10964,421,845,0
10964,421,1044,0
10965,3845,2041,0
10965,3845,6100,0
10965,3845,968,1
10965,3845,203,0
10965,3845,2495,0
10965,3845,3093,0
10966,2289,2882,1
10966,2289,1113,0
10966,2289,4377,0
10966,2289,6999,0
10966,2289,4822,0
10966,2289,7508,0
10967,5638,5811,0
10967,5638,2365,0
10967,5638,1757,0
10967,5638,6999,0
10967,5638,6327,0
10967,5638,1384,1
10968,296,2302,0
10968,296,3208,0
10968,296,6005,0
10968,296,5893,0
10968,296,3752,0
10968,296,2145,1
10969,1968,5030,0
10969,1968,6615,1
10969,1968,6477,0
10969,1968,7036,0
10969,1968,6332,0
10969,1968,5674,0
10970,5857,803,0
10970,5857,6580,0
10970,5857,5874,0
10970,5857,3502,1
10970,5857,1266,0
10970,5857,3136,0
10971,5237,4351,0
10971,5237,1776,0
10971,5237,5135,0
10971,5237,6101,1
10971,5237,2623,0
10971,5237,3447,0
10972,4693,3282,0
10972,4693,2306,0
10972,4693,3060,1
10972,4693,6322,0
10972,4693,1307,0
10972,4693,7406,0
10973,4811,5482,0
10973,4811,4351,0
10973,4811,5848,0
10973,4811,3857,0
10973,4811,7327,0
10973,4811,942,1
10974,5020,3494,0
10974,5020,2554,0
10974,5020,3790,0
10974,5020,899,1
10974,5020,3284,0
10974,5020,6601,0
10975,3771,4257,0
10975,3771,3530,1
10975,3771,2610,0
10975,3771,4016,0
10975,3771,5473,0
10975,3771,4515,0
10976,4809,1710,0
10976,4809,1218,0
10976,4809,1668,0
10976,4809,3544,1
10976,4809,7313,0
10976,4809,4564,0
10977,104,3096,1
10977,104,1866,0
10977,104,2739,0
10977,104,1102,0
10977,104,3145,0
10977,104,3667,0
10978,2511,6841,0
10978,2511,3001,0
10978,2511,7045,1
10978,2511,3925,0
10978,2511,4604,0
10978,2511,7380,0
10979,1202,7475,0
10979,1202,6141,0
10979,1202,986,0
10979,1202,2009,0
10979,1202,3474,0
10979,1202,3617,1
10980,5409,1981,0
10980,5409,3546,0
10980,5409,7452,0
10980,5409,5382,0
10980,5409,7338,0
10980,5409,2504,1
10981,682,1209,1
10981,682,2074,0
10981,682,1264,0
10981,682,6588,0
10981,682,5414,0
10981,682,703,0
10982,5844,1926,0
10982,5844,7351,1
10982,5844,1409,0
10982,5844,2153,0
10982,5844,2667,0
10982,5844,3169,0
10983,1306,2888,0
10983,1306,2835,0
10983,1306,3114,0
10983,1306,5210,1
10983,1306,5866,0
10983,1306,40,0
10984,7224,2713,0
10984,7224,1412,0
10984,7224,7082,0
10984,7224,4380,0
10984,7224,6519,1
10984,7224,5633,0
10985,6537,980,0
10985,6537,4604,0
10985,6537,3659,0
10985,6537,1838,0
10985,6537,713,1
10985,6537,7324,0
10986,6514,3894,0
10986,6514,1925,1
10986,6514,2724,0
10986,6514,6678,0
10986,6514,1083,0
10986,6514,6463,0
10987,5543,2770,0
10987,5543,6809,0
10987,5543,2155,0
10987,5543,2640,1
10987,5543,6999,0
10987,5543,2635,0
10988,5658,4313,0
10988,5658,4458,0
10988,5658,5664,0
10988,5658,1422,0
10988,5658,1973,1
10988,5658,4750,0
10989,3377,736,0
10989,3377,4883,0
10989,3377,4048,0
10989,3377,3661,0
10989,3377,6646,0
10989,3377,6818,1
10990,6639,3066,0
10990,6639,1112,0
10990,6639,4900,1
10990,6639,6386,0
10990,6639,1117,0
10990,6639,202,0
10991,5258,2473,1
10991,5258,6069,0
10991,5258,129,0
10991,5258,4875,0
10991,5258,6200,0
10991,5258,4962,0
10992,6205,2658,0
10992,6205,7604,0
10992,6205,2261,0
10992,6205,2848,1
10992,6205,1530,0
10992,6205,738,0
10993,4030,6683,0
10993,4030,6096,0
10993,4030,3706,0
10993,4030,2179,0
10993,4030,1155,1
10993,4030,7445,0
10994,1002,293,0
10994,1002,7519,0
10994,1002,3192,0
10994,1002,2797,0
10994,1002,4577,0
10994,1002,7606,1
10995,1384,6125,1
10995,1384,4576,0
10995,1384,5448,0
10995,1384,1707,0
10995,1384,5322,0
10995,1384,3890,0
10996,726,6903,0
10996,726,3484,0
10996,726,2321,0
10996,726,2752,0
10996,726,5013,1
10996,726,2621,0
10997,4078,2568,0
10997,4078,2116,0
10997,4078,3221,1
10997,4078,6010,0
10997,4078,1940,0
10997,4078,4855,0
10998,5476,5394,1
10998,5476,2313,0
10998,5476,4906,0
10998,5476,3753,0
10998,5476,7587,0
10998,5476,4084,0
10999,2142,5234,1
10999,2142,5045,0
10999,2142,5582,0
10999,2142,7051,0
10999,2142,6573,0
10999,2142,3006,0
11000,7315,3403,0
11000,7315,4820,0
11000,7315,5501,0
11000,7315,2724,0
11000,7315,3195,0
11000,7315,3557,1
11001,4863,3979,1
11001,4863,4555,0
11001,4863,5435,0
11001,4863,1364,0
11001,4863,4865,0
11001,4863,6313,0
11002,3056,773,0
11002,3056,1684,0
11002,3056,3464,0
11002,3056,5058,0
11002,3056,988,0
11002,3056,4356,1
11003,4638,5018,0
11003,4638,4915,0
11003,4638,6352,0
11003,4638,6345,0
11003,4638,5427,1
11003,4638,6851,0
11004,5790,703,0
11004,5790,3413,0
11004,5790,6184,0
11004,5790,5438,0
11004,5790,5880,0
11004,5790,4934,1
11005,1187,3918,0
11005,1187,6971,0
11005,1187,4194,1
11005,1187,5291,0
11005,1187,4116,0
11005,1187,5481,0
11006,4785,2549,0
11006,4785,4873,0
11006,4785,5542,0
11006,4785,1431,0
11006,4785,1945,1
11006,4785,667,0
11007,5964,2923,0
11007,5964,1553,1
11007,5964,7010,0
11007,5964,5814,0
11007,5964,5504,0
11007,5964,5645,0
11008,3272,2132,0
11008,3272,6960,0
11008,3272,3605,0
11008,3272,1928,0
11008,3272,3097,0
11008,3272,3612,1
11009,6876,2086,0
11009,6876,4657,1
11009,6876,5828,0
11009,6876,3584,0
11009,6876,3272,0
11009,6876,7396,0
11010,2744,2453,0
11010,2744,993,0
11010,2744,5841,0
11010,2744,787,0
11010,2744,1632,0
11010,2744,112,1
11011,6642,5292,0
11011,6642,2710,0
11011,6642,6997,0
11011,6642,7375,1
11011,6642,4146,0
11011,6642,818,0
11012,33,287,0
11012,33,5617,1
11012,33,1093,0
11012,33,249,0
11012,33,347,0
11012,33,1515,0
11013,4337,1325,0
11013,4337,4911,0
11013,4337,3753,0
11013,4337,4393,1
11013,4337,3452,0
11013,4337,4917,0
11014,110,1221,0
11014,110,1205,0
11014,110,3003,0
11014,110,769,0
11014,110,5266,0
11014,110,6442,1
11015,2769,1596,0
11015,2769,1700,0
11015,2769,596,0
11015,2769,4080,0
11015,2769,1952,0
11015,2769,1464,1
11016,5015,4777,0
11016,5015,7509,0
11016,5015,3038,1
11016,5015,4585,0
11016,5015,944,0
11016,5015,7470,0
11017,1355,3584,0
11017,1355,1947,0
11017,1355,1480,0
11017,1355,2990,0
11017,1355,617,1
11017,1355,106,0
11018,5734,1980,0
11018,5734,6279,0
11018,5734,7544,0
11018,5734,6046,1
11018,5734,1195,0
